tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
237561	Candida albicans SC5314	3647467	0	discontinued	CaO19.6181	CaO19.6181	hypothetical protein			3							
237561	Candida albicans SC5314	3647460	0	discontinued	CaO19.6174	CaO19.6174	hypothetical protein			3							
237561	Candida albicans SC5314	3647456	0	discontinued	CaO19.6192	CaO19.6192	hypothetical protein			3							
237561	Candida albicans SC5314	3647451	0	discontinued	CaO19.6187	CaO19.6187	potential pfkB family carbohydrate kinase similar to S. pombe SPBC1861.05	potential pfkB family carbohydrate kinase similar to S. pombe SPBC1861.05|hypothetical protein		3							
237561	Candida albicans SC5314	3647437	0	discontinued	CaO19.10731	CaO19.10731	similar to S. cerevisiae YDR339C essential protein	similar to S. cerevisiae YDR339C essential protein|potential essential protein									
237561	Candida albicans SC5314	3647436	0	discontinued	CaO19.10730	CaO19.10730	potential calcineurin-like phosphoesterase; C terminus is similar to that of CaP19.843 and S. cerevisiae SIA1 (YOR137C) suppressor of eIF5A	potential calcineurin-like phosphoesterase|C terminus is similar to that of CaP19.843 and S. cerevisiae SIA1 (YOR137C) suppressor of eIF5A									
237561	Candida albicans SC5314	3647435	0	discontinued	CaO19.10729	CaO19.10729	DHA12 member of MFS-MDR superfamily	DHA12 member of MFS-MDR superfamily|hypothetical protein									
237561	Candida albicans SC5314	3647434	0	discontinued	CaO19.10728	CaO19.10728	similar to putative GTPase-activator protein of Rab-like small GTPases	similar to putative GTPase-activator protein of Rab-like small GTPases|hypothetical protein									
237561	Candida albicans SC5314	3647433	0	discontinued	CaO19.10727	CaO19.10727	low complexity orf similar to S. cerevisiae YDL012C and YBR016W	low complexity orf similar to S. cerevisiae YDL012C and YBR016W|hypothetical protein									
237561	Candida albicans SC5314	3647432	0	discontinued	AES7	CaO19.10726	one of seven genes similar to S. pombe SPBPB2B2.02  predicted esterase/lipase with signal anchor; weak similarity to S. cerevisiae YGR263C ER-associated protein	one of seven genes similar to S. pombe SPBPB2B2.02  predicted esterase/lipase with signal anchor|weak similarity to S. cerevisiae YGR263C ER-associated protein|potential esterase/lipase									
237561	Candida albicans SC5314	3647431	0	discontinued	CaO19.10725	CaO19.10725	weak similarity to UspA (universal strees protein) family	weak similarity to UspA (universal strees protein) family|hypothetical protein									
237561	Candida albicans SC5314	3647430	0	discontinued	MID1	CaO19.10724	integral plasma membrane protein	integral plasma membrane protein|hypothetical protein									
237561	Candida albicans SC5314	3647429	0	discontinued	RFC3	CaO19.10723	Replication factor C subunit 3	Replication factor C subunit 3|hypothetical protein									
237561	Candida albicans SC5314	3647428	0	discontinued	CaO19.10722	CaO19.10722	similar to histidine kinase DhkE	similar to histidine kinase DhkE|hypothetical protein									
237561	Candida albicans SC5314	3647427	0	discontinued	CaO19.10721	CaO19.10721	closely related to CaP19.3209	closely related to CaP19.3209|hypothetical protein									
237561	Candida albicans SC5314	3647426	0	discontinued	CaO19.8360	CaO19.8360	hypothetical protein			4							
237561	Candida albicans SC5314	3647425	0	discontinued	CaO19.8359	CaO19.8359	similar to mucin and several other Ser-Thr-rich proteins	similar to mucin and several other Ser-Thr-rich proteins|hypothetical protein		4							
237561	Candida albicans SC5314	3647424	0	discontinued	MYO5	CaO19.8357	myosin type 1	myosin type 1|hypothetical protein		4							
237561	Candida albicans SC5314	3647423	0	discontinued	CaO19.8356	CaO19.8356	hypothetical protein			4							
237561	Candida albicans SC5314	3647422	0	discontinued	SRB8	CaO19.8355	RNA polymerase I Activation Mediator subcomplex	RNA polymerase I Activation Mediator subcomplex|hypothetical protein		4							
237561	Candida albicans SC5314	3647421	0	discontinued	NUP145	CaO19.8368	nucleoporin, GLFG motif	nucleoporin, GLFG motif|hypothetical protein		4							
237561	Candida albicans SC5314	3647420	0	discontinued	NBP35	CaO19.8367	N terminus of NBP35-like orf	N terminus of NBP35-like orf|hypothetical protein		4							
237561	Candida albicans SC5314	3647419	0	discontinued	CaO19.8366	CaO19.8366	C terminus of NBP35-like orf	C terminus of NBP35-like orf|hypothetical protein		4							
237561	Candida albicans SC5314	3647418	0	discontinued	CaO19.8365	CaO19.8365	similar to BcDNA.GH08385	similar to BcDNA.GH08385|hypothetical protein		4							
237561	Candida albicans SC5314	3647417	0	discontinued	VAC8	CaO19.8364	vacuolar inheritance and protein targeting	vacuolar inheritance and protein targeting|hypothetical protein		4							
237561	Candida albicans SC5314	3647416	0	discontinued	GDB1	CaO19.8363	similar to S. cerevisiae GDB1 (YPR184W) glycogen debranching enzyme	similar to S. cerevisiae GDB1 (YPR184W) glycogen debranching enzyme|likely glycogen debranching enzyme		4							
237561	Candida albicans SC5314	3647415	0	discontinued	CaO19.8362	CaO19.8362	hypothetical protein			4							
237561	Candida albicans SC5314	3647414	0	discontinued	ALD6	CaO19.8361	cytosolic acetaldehyde dehydrogenase	cytosolic acetaldehyde dehydrogenase|hypothetical protein		4							
237561	Candida albicans SC5314	3647408	0	discontinued	CaO19.743	CaO19.743	hypothetical protein			4							
237561	Candida albicans SC5314	3647406	0	discontinued	CaO19.741	CaO19.741	hypothetical protein			4							
237561	Candida albicans SC5314	3647403	0	discontinued	CaO19.737	CaO19.737	hypothetical protein			4							
237561	Candida albicans SC5314	3647402	0	discontinued	SRB8	CaO19.736	RNA polymerase I Activation Mediator subcomplex	RNA polymerase I Activation Mediator subcomplex|hypothetical protein		4							
237561	Candida albicans SC5314	3647401	0	discontinued	LPF21	CaO19.2814	similar to a group of Candida orfs that show weak similarity to Leucine-rich repeat viral proteins	similar to a group of Candida orfs that show weak similarity to Leucine-rich repeat viral proteins|hypothetical LPF family protein 21									
237561	Candida albicans SC5314	3647400	0	discontinued	CaO19.2813	CaO19.2813	possible retrotransposon (Tca7?) polyprotein fragment that derives its start codon from  the flanking zeta LTR; weak similarity to part of retrotransposon TCA5 polyprotein; almost identical to nonallelic CaP19.70	possible retrotransposon (Tca7?) polyprotein fragment that derives its start codon from  the flanking zeta LTR|weak similarity to part of retrotransposon TCA5 polyprotein|almost identical to nonallelic CaP19.70|potential retrotransposon-like polyprotein fragment									
237561	Candida albicans SC5314	3647398	0	discontinued	CaO19.2811	CaO19.2811	hypothetical protein										
237561	Candida albicans SC5314	3647394	0	discontinued	CaO19.2807	CaO19.2807	hypothetical protein										
237561	Candida albicans SC5314	3647392	0	discontinued	PEX8	CaO19.2805	similar to N terminus of P.angusta PER1 (PEX8) peroxisomal matrix protein	similar to N terminus of P.angusta PER1 (PEX8) peroxisomal matrix protein|potential peroxisomal matrix Pex8 protein fragment									
237561	Candida albicans SC5314	3647388	0	discontinued	UBP2	CaO19.2801	Ubiquitin-specific protease.	Ubiquitin-specific protease.|hypothetical protein									
237561	Candida albicans SC5314	3647387	0	discontinued	CaO19.2800	CaO19.2800	hypothetical protein										
237561	Candida albicans SC5314	3647386	0	discontinued	CaO19.10322	CaO19.10322	hypothetical protein										
237561	Candida albicans SC5314	3647385	0	discontinued	HEM13	CaO19.10321	Coproporphyrinogen III oxidase.	Coproporphyrinogen III oxidase.|hypothetical protein									
237561	Candida albicans SC5314	3647384	0	discontinued	CaO19.10320	CaO19.10320	similar to C termini of C. albicans CDR1 and S. cerevisiae PDR10 (YOR328W); identical to C terminus of nonallelic CaP19.919	similar to C termini of C. albicans CDR1 and S. cerevisiae PDR10 (YOR328W)|identical to C terminus of nonallelic CaP19.919|potential ABC transporter fragment									
237561	Candida albicans SC5314	3647383	0	discontinued	CaO19.10319	CaO19.10319	Ubiquitin-specific protease.	Ubiquitin-specific protease.|hypothetical protein									
237561	Candida albicans SC5314	3647382	0	discontinued	CaO19.10318	CaO19.10318	hypothetical protein										
237561	Candida albicans SC5314	3647381	0	discontinued	CaO19.10331	CaO19.10331	possible retrotransposon (Tca7?) polyprotein fragment that derives its start codon from  the flanking zeta LTR; weak similarity to part of retrotransposon TCA5 polyprotein; almost identical to nonallelic CaP19.70	possible retrotransposon (Tca7?) polyprotein fragment that derives its start codon from  the flanking zeta LTR|weak similarity to part of retrotransposon TCA5 polyprotein|almost identical to nonallelic CaP19.70|potential retrotransposon-like polyprotein fragment									
237561	Candida albicans SC5314	3647380	0	discontinued	CaO19.10330	CaO19.10330	confers resistance to MNNG and nitrosoguanidine	confers resistance to MNNG and nitrosoguanidine|hypothetical protein									
237561	Candida albicans SC5314	3647379	0	discontinued	CaO19.10329	CaO19.10329	hypothetical protein										
237561	Candida albicans SC5314	3647378	0	discontinued	GAP32	CaO19.10328	one of seven likely amino acid permease genes similar to S. cerevisiae GAP1 (YKR039W) general amino acid permease	one of seven likely amino acid permease genes similar to S. cerevisiae GAP1 (YKR039W) general amino acid permease|potential general amino acid permease									
237561	Candida albicans SC5314	3647377	0	discontinued	YAT2	CaO19.10327	similar to S. cerevisiae YAT2 putative carnitine O-acetyltransferase	similar to S. cerevisiae YAT2 putative carnitine O-acetyltransferase|hypothetical protein									
237561	Candida albicans SC5314	3647376	0	discontinued	CaO19.10326	CaO19.10326	potential fungal zinc cluster protein with weak similarity to K.lactis cat8, and to S. cerevisiae SIP4 (YJL089W) and CAT8 (YMR280C)	potential fungal zinc cluster protein with weak similarity to K.lactis cat8, and to S. cerevisiae SIP4 (YJL089W) and CAT8 (YMR280C)|potential fungal zinc cluster transcription factor									
237561	Candida albicans SC5314	3647375	0	discontinued	CaO19.10325	CaO19.10325	hypothetical protein										
237561	Candida albicans SC5314	3647374	0	discontinued	CaO19.10324	CaO19.10324	similar to C terminus of P.angusta PER1 (PEX8) peroxisomal matrix protein	similar to C terminus of P.angusta PER1 (PEX8) peroxisomal matrix protein|potential peroxisomal matrix Pex8 protein fragment									
237561	Candida albicans SC5314	3647373	0	discontinued	PEX8	CaO19.10323	similar to N terminus of P.angusta PER1 (PEX8) peroxisomal matrix protein	similar to N terminus of P.angusta PER1 (PEX8) peroxisomal matrix protein|potential peroxisomal matrix Pex8 protein fragment									
237561	Candida albicans SC5314	3647372	0	discontinued	LPF21	CaO19.10332	similar to a group of Candida orfs that show weak similarity to Leucine-rich repeat viral proteins	similar to a group of Candida orfs that show weak similarity to Leucine-rich repeat viral proteins|hypothetical LPF family protein 21									
237561	Candida albicans SC5314	3647371	0	discontinued	SPT1	CaO19.9415	potential N-acetyl tranferase (GNAT family) similar to strain-specific S. cerevisiae L-azetidine-2-carboxylic acid resistance protein MPR1 (BAA95611)	potential N-acetyl tranferase (GNAT family) similar to strain-specific S. cerevisiae L-azetidine-2-carboxylic acid resistance protein MPR1 (BAA95611)|potential drug resistance N-acetyl tranferase (GNAT family)									
237561	Candida albicans SC5314	3647370	0	discontinued	SDS3	CaO19.9414	similar to S. cerevisiae SDS3 (YIL084C) component of the Sin3.Rpd3 histone deacetylase complex	similar to S. cerevisiae SDS3 (YIL084C) component of the Sin3.Rpd3 histone deacetylase complex|potential Sin3.Rpd3 histone deacetylase complex component Sds3p									
237561	Candida albicans SC5314	3647369	0	discontinued	SEO11	CaO19.9413	one of two genes similar to S. cerevisiae SEO1 (YAL067C) putative permase, suppressor of sulfoxide ethionine resistance	one of two genes similar to S. cerevisiae SEO1 (YAL067C) putative permase, suppressor of sulfoxide ethionine resistance|potential transporter									
237561	Candida albicans SC5314	3647368	0	discontinued	HHF2	CaO19.9412	likely histone H4 gene similar to S. cerevisiae histone H4 genes HHF1 (YBR009C) and HHF2 (YNL030W); identical to nonallelic CaP19.1059	likely histone H4 gene similar to S. cerevisiae histone H4 genes HHF1 (YBR009C) and HHF2 (YNL030W)|identical to nonallelic CaP19.1059|histone H4									
237561	Candida albicans SC5314	3647367	0	discontinued	HHT2	CaO19.9411	Histone H3 similar to S. cerevisiae histone H3 genes HHT1 (YBR010W) and HHT2 (YNL031C); identical to nonallelic CaP19.1061, almost identical to nonallelic CaP19.6791	Histone H3 similar to S. cerevisiae histone H3 genes HHT1 (YBR010W) and HHT2 (YNL031C)|identical to nonallelic CaP19.1061, almost identical to nonallelic CaP19.6791|histone H3									
237561	Candida albicans SC5314	3647366	0	discontinued	CaO19.9410	CaO19.9410	similar to S. cerevisiae YIL087C	similar to S. cerevisiae YIL087C|hypothetical protein									
237561	Candida albicans SC5314	3647365	0	discontinued	CaO19.9409	CaO19.9409	hypothetical protein										
237561	Candida albicans SC5314	3647364	0	discontinued	SIW14	CaO19.9408	tyrosine phosphatase	tyrosine phosphatase|hypothetical protein									
237561	Candida albicans SC5314	3647363	0	discontinued	CaO19.9407	CaO19.9407	similar to S. cerevisiae YIL091C	similar to S. cerevisiae YIL091C|hypothetical protein									
237561	Candida albicans SC5314	3647362	0	discontinued	CaO19.9406	CaO19.9406	hypothetical protein										
237561	Candida albicans SC5314	3647361	0	discontinued	CaO19.9405	CaO19.9405	putative indole-3-pyruvate decarboxylase	putative indole-3-pyruvate decarboxylase|hypothetical protein									
237561	Candida albicans SC5314	3647360	0	discontinued	CaO19.9404	CaO19.9404	hypothetical protein										
237561	Candida albicans SC5314	3647359	0	discontinued	CFL10	CaO19.9403	one of eleven likely ferric reductase genes similar to CFL1; similar to S. cerevisiae FRE4 (YNR060W)	one of eleven likely ferric reductase genes similar to CFL1|similar to S. cerevisiae FRE4 (YNR060W)|likely ferric reductase									
237561	Candida albicans SC5314	3647358	0	discontinued	ALG6	CaO19.9402	N-linked glucosyltransferase	N-linked glucosyltransferase|hypothetical protein									
237561	Candida albicans SC5314	3647357	0	discontinued	CaO19.9401	CaO19.9401	similar to D. melanogaster CG15040 gene product	similar to D. melanogaster CG15040 gene product|hypothetical protein									
237561	Candida albicans SC5314	3647356	0	discontinued	CaO19.9400	CaO19.9400	Adenylate cyclase regulatory protein	Adenylate cyclase regulatory protein|hypothetical protein									
237561	Candida albicans SC5314	3647355	0	discontinued	CaO19.9399	CaO19.9399	hypothetical protein										
237561	Candida albicans SC5314	3647349	0	discontinued	CaO19.3716	CaO19.3716	hypothetical protein			R							
237561	Candida albicans SC5314	3647342	0	discontinued	CaO19.3709	CaO19.3709	hypothetical protein			R							
237561	Candida albicans SC5314	3647341	0	discontinued	CaO19.11201	CaO19.11201	hypothetical protein			R							
237561	Candida albicans SC5314	3647340	0	discontinued	ASF1	CaO19.11200	Component of replication-coupling assembly factor	Component of replication-coupling assembly factor|hypothetical protein		R							
237561	Candida albicans SC5314	3647339	0	discontinued	CaO19.11199	CaO19.11199	hypothetical protein			R							
237561	Candida albicans SC5314	3647338	0	discontinued	CaO19.11198	CaO19.11198	similar to cytochrome C-type biogenesis protein CCMF	similar to cytochrome C-type biogenesis protein CCMF|hypothetical protein		R							
237561	Candida albicans SC5314	3647337	0	discontinued	CaO19.11197	CaO19.11197	Protein phosphatase of the PP2C family	Protein phosphatase of the PP2C family|hypothetical protein		R							
237561	Candida albicans SC5314	3647336	0	discontinued	PHH2	CaO19.11196	similar to soil yeast T.cutaneum phenol hydroxylase	similar to soil yeast T.cutaneum phenol hydroxylase|hypothetical protein		R							
237561	Candida albicans SC5314	3647335	0	discontinued	YHB2	CaO19.11195	one of three likely flavohemoproteins similar to S. pombe SPAC869.02c and S. cerevisiae YHB1 (YGR234W) NADPH-dependent flavohemoglobin implicated in the oxidative stress response	one of three likely flavohemoproteins similar to S. pombe SPAC869.02c and S. cerevisiae YHB1 (YGR234W) NADPH-dependent flavohemoglobin implicated in the oxidative stress response|likely flavohemoglobin		R							
237561	Candida albicans SC5314	3647334	0	discontinued	CaO19.11194	CaO19.11194	hypothetical protein			R							
237561	Candida albicans SC5314	3647333	0	discontinued	SAP2	CaO19.11193	secretory aspartyl proteinase SAP2p	secretory aspartyl proteinase SAP2p		R							
237561	Candida albicans SC5314	3647332	0	discontinued	YHB1	CaO19.11192	one of three likely flavohemoproteins similar to S. pombe SPAC869.02c and S. cerevisiae YHB1 (YGR234W) NADPH-dependent flavohemoglobin implicated in the oxidative stress response	one of three likely flavohemoproteins similar to S. pombe SPAC869.02c and S. cerevisiae YHB1 (YGR234W) NADPH-dependent flavohemoglobin implicated in the oxidative stress response|likely flavohemoglobin		R							
237561	Candida albicans SC5314	3647331	0	discontinued	CaO19.11191	CaO19.11191	hypothetical protein			R							
237561	Candida albicans SC5314	3647330	0	discontinued	CaO19.11190	CaO19.11190	similar to Asp2p	similar to Asp2p|hypothetical protein		R							
237561	Candida albicans SC5314	3647329	0	discontinued	CaO19.11189	CaO19.11189	Type 2C Protein Phosphatase similar to S. cerevisiae YCR079W	Type 2C Protein Phosphatase similar to S. cerevisiae YCR079W|hypothetical protein		R							
237561	Candida albicans SC5314	3647328	0	discontinued	CaO19.11188	CaO19.11188	putative RNA helicase	putative RNA helicase|hypothetical protein		R							
237561	Candida albicans SC5314	3647324	0	discontinued	CaO19.1851	CaO19.1851	hypothetical protein										
237561	Candida albicans SC5314	3647321	0	discontinued	CaO19.1848	CaO19.1848	hypothetical protein										
237561	Candida albicans SC5314	3647319	0	discontinued	CaO19.1846	CaO19.1846	hypothetical protein										
237561	Candida albicans SC5314	3647317	0	discontinued	CFL10	CaO19.1844	N terminal fragment of CaP19.9403 Ferric reductase of the CFL group; likely pseudogene	N terminal fragment of CaP19.9403 Ferric reductase of the CFL group|likely pseudogene|likely ferric reductase Cfl10 fragment									
237561	Candida albicans SC5314	3647307	0	discontinued	CaO19.6303	CaO19.6303	very weak similarity to cell wall mannoprotein	very weak similarity to cell wall mannoprotein|hypothetical protein									
237561	Candida albicans SC5314	3647293	0	discontinued	CaO19.13695	CaO19.13695	similar to S. cerevisiae YJR085C	similar to S. cerevisiae YJR085C|hypothetical protein									
237561	Candida albicans SC5314	3647292	0	discontinued	ADE6	CaO19.13694	5'-phosphoribosylformyl glycinamidine synthetase	5'-phosphoribosylformyl glycinamidine synthetase|hypothetical protein									
237561	Candida albicans SC5314	3647291	0	discontinued	FMP421	CaO19.13693	one of two or three potential membrane proteins similar to S. cerevisiae FMP42 (YMR221C) mitochondrial protein	one of two or three potential membrane proteins similar to S. cerevisiae FMP42 (YMR221C) mitochondrial protein|potential mitochondrial membrane protein									
237561	Candida albicans SC5314	3647290	0	discontinued	CaO19.13692	CaO19.13692	hypothetical protein										
237561	Candida albicans SC5314	3647289	0	discontinued	RPB8	CaO19.13691	16-kDa RNA polymerase subunit	16-kDa RNA polymerase subunit|hypothetical protein									
237561	Candida albicans SC5314	3647288	0	discontinued	CaO19.13690	CaO19.13690	weak similarity to S. cerevisiae MNT4 (YNR059W) mannosyltransferase	weak similarity to S. cerevisiae MNT4 (YNR059W) mannosyltransferase|possible mannosyltransferase									
237561	Candida albicans SC5314	3647287	0	discontinued	RPS3	CaO19.13689	likely cytosolic ribosomal protein similar to S. cerevisiae RPS3 (YNL178W) small subunit protein S3	likely cytosolic ribosomal protein similar to S. cerevisiae RPS3 (YNL178W) small subunit protein S3|likely cytosolic ribosomal protein S3									
237561	Candida albicans SC5314	3647286	0	discontinued	CaO19.13688	CaO19.13688	hypothetical protein										
237561	Candida albicans SC5314	3647285	0	discontinued	CaO19.13687	CaO19.13687	similar to hypothetical protein	similar to hypothetical protein|hypothetical protein									
237561	Candida albicans SC5314	3647284	0	discontinued	MSS11	CaO19.13686	low complexity protein with runs of polyglutamate similar to S. cerevisiae MSS11 (YMR164C) transcriptional regulator of filamentous growth MAPK cascade and cAMP-PKA pathways	low complexity protein with runs of polyglutamate similar to S. cerevisiae MSS11 (YMR164C) transcriptional regulator of filamentous growth MAPK cascade and cAMP-PKA pathways|potential transcriptional regulator									
237561	Candida albicans SC5314	3647283	0	discontinued	CaO19.13685	CaO19.13685	hypothetical protein										
237561	Candida albicans SC5314	3647282	0	discontinued	CaO19.13684	CaO19.13684	similar to Aardvark	similar to Aardvark|hypothetical protein									
237561	Candida albicans SC5314	3647281	0	discontinued	CaO19.13683	CaO19.13683	Mitochondrial aldehyde dehydrogenase	Mitochondrial aldehyde dehydrogenase|hypothetical protein									
237561	Candida albicans SC5314	3647280	0	discontinued	GLY12	CaO19.13682	one of two genes similar to S. cerevisiae GLY1 (YEL046C) threonine aldolase	one of two genes similar to S. cerevisiae GLY1 (YEL046C) threonine aldolase|hypothetical protein									
237561	Candida albicans SC5314	3647279	0	discontinued	LYS5	CaO19.13681	aminoadipate-semialdehyde dehydrogenase small subunit	aminoadipate-semialdehyde dehydrogenase small subunit|hypothetical protein									
237561	Candida albicans SC5314	3647278	0	discontinued	CaO19.13680	CaO19.13680	very weak similarity to cell wall mannoprotein	very weak similarity to cell wall mannoprotein|hypothetical protein									
237561	Candida albicans SC5314	3647277	0	discontinued	CaO19.13679	CaO19.13679	Low complexity orf	Low complexity orf|hypothetical protein									
237561	Candida albicans SC5314	3647276	0	discontinued	MAS2	CaO19.13674	subunit of the mitochondrial processing protease	subunit of the mitochondrial processing protease|hypothetical protein									
237561	Candida albicans SC5314	3647275	0	discontinued	MYO1	CaO19.13673	class II myosin heavy chain	class II myosin heavy chain|hypothetical protein									
237561	Candida albicans SC5314	3647274	0	discontinued	CaO19.13672	CaO19.13672	component of COPII-coated, ER transport vesicles	component of COPII-coated, ER transport vesicles|hypothetical protein									
237561	Candida albicans SC5314	3647273	0	discontinued	CaO19.13671	CaO19.13671	same as N terminus of nonallelic CaP19.3890	same as N terminus of nonallelic CaP19.3890|hypothetical protein									
237561	Candida albicans SC5314	3647272	0	discontinued	CaO19.13670	CaO19.13670	resistance to UV radiation	resistance to UV radiation|hypothetical protein									
237561	Candida albicans SC5314	3647271	0	discontinued	CaO19.13669	CaO19.13669	hypothetical protein										
237561	Candida albicans SC5314	3647270	0	discontinued	CaO19.13668	CaO19.13668	closely related to nonallelic CaP19.3892	closely related to nonallelic CaP19.3892|hypothetical protein									
237561	Candida albicans SC5314	3647269	0	discontinued	CaO19.13667	CaO19.13667	hypothetical protein										
237561	Candida albicans SC5314	3647268	0	discontinued	AAT2	CaO19.13666	similar to S. cerevisiae AAT2 (YLR027C) aspartate aminotransferase, cytosolic	similar to S. cerevisiae AAT2 (YLR027C) aspartate aminotransferase, cytosolic|potential aspartate aminotransferase									
237561	Candida albicans SC5314	3647267	0	discontinued	CaO19.13678	CaO19.13678	similar to S. pombe uba5 (SPAC323.06c) ubiquitin activating enzyme and to S. cerevisiae ULA1 (YPL003W)	similar to S. pombe uba5 (SPAC323.06c) ubiquitin activating enzyme and to S. cerevisiae ULA1 (YPL003W)|hypothetical protein									
237561	Candida albicans SC5314	3647266	0	discontinued	SPB41	CaO19.13677	one of two almost identical potential DEAD box RNA helicase genes similar to S. cerevisiae SPB4 (YFL002C) ATP-dependent RNA helicase involved in the maturation of 25S ribosomal RNA; compare with CaP19.4154	one of two almost identical potential DEAD box RNA helicase genes similar to S. cerevisiae SPB4 (YFL002C) ATP-dependent RNA helicase involved in the maturation of 25S ribosomal RNA|compare with CaP19.4154|potential SPB4-like DEAD box RNA helicase									
237561	Candida albicans SC5314	3647265	0	discontinued	DEG1	CaO19.13676	likely tRNA pseudouridine synthase similar to S. cerevisiae DEG1 (YFL001W) cytoplasmic enzyme	likely tRNA pseudouridine synthase similar to S. cerevisiae DEG1 (YFL001W) cytoplasmic enzyme|likely tRNA pseudouridine synthase									
237561	Candida albicans SC5314	3647264	0	discontinued	SNF8	CaO19.13675	involved in glucose derepression	involved in glucose derepression|hypothetical protein									
237561	Candida albicans SC5314	3647263	0	discontinued	CaO19.13665	CaO19.13665	weak similarity to S. cerevisiae YER128	weak similarity to S. cerevisiae YER128|hypothetical protein									
237561	Candida albicans SC5314	3647262	0	discontinued	GLC7	CaO19.13664	potential calcineurin-like phosphoesterase similar to S. cerevisiae GLC7 (YER133W) protein phosphatase involved in glycogen accumulation	potential calcineurin-like phosphoesterase similar to S. cerevisiae GLC7 (YER133W) protein phosphatase involved in glycogen accumulation|potential protein phosphatase									
237561	Candida albicans SC5314	3647261	0	discontinued	SRP102	CaO19.13663	signal recognition particle beta subunit	signal recognition particle beta subunit|hypothetical protein									
237561	Candida albicans SC5314	3647260	0	discontinued	NFU2	CaO19.13662	second version of conserved Nifu-like protein	second version of conserved Nifu-like protein|hypothetical protein									
237561	Candida albicans SC5314	3647259	0	discontinued	CaO19.13661	CaO19.13661	hypothetical protein										
237561	Candida albicans SC5314	3647254	0	discontinued	CaO19.6282	CaO19.6282	hypothetical protein										
237561	Candida albicans SC5314	3647253	0	discontinued	CaO19.6299	CaO19.6299	similar to S. pombe uba5 (SPAC323.06c) ubiquitin activating enzyme and to S. cerevisiae ULA1 (YPL003W)	similar to S. pombe uba5 (SPAC323.06c) ubiquitin activating enzyme and to S. cerevisiae ULA1 (YPL003W)|hypothetical protein									
237561	Candida albicans SC5314	3647246	0	discontinued	CaO19.6292	CaO19.6292	same as N terminus of nonallelic CaP19.3890	same as N terminus of nonallelic CaP19.3890|hypothetical protein									
237561	Candida albicans SC5314	3647245	0	discontinued	CaO19.6291	CaO19.6291	resistance to UV radiation	resistance to UV radiation|hypothetical protein									
237561	Candida albicans SC5314	3647244	0	discontinued	CaO19.6290	CaO19.6290	hypothetical protein										
237561	Candida albicans SC5314	3647243	0	discontinued	CaO19.6289	CaO19.6289	closely related to nonallelic CaP19.3892	closely related to nonallelic CaP19.3892|hypothetical protein									
237561	Candida albicans SC5314	3647242	0	discontinued	CaO19.6288	CaO19.6288	hypothetical protein										
237561	Candida albicans SC5314	3647239	0	discontinued	CaO19.1123	CaO19.1123	hypothetical protein			5							
237561	Candida albicans SC5314	3647234	0	discontinued	CaO19.1118	CaO19.1118	hypothetical protein			5							
237561	Candida albicans SC5314	3647220	0	discontinued	CaO19.8722	CaO19.8722	hypothetical protein			5							
237561	Candida albicans SC5314	3647219	0	discontinued	CaO19.8721	CaO19.8721	hypothetical protein			5							
237561	Candida albicans SC5314	3647218	0	discontinued	HWH1	CaO19.8720	one of three or four genes related to conserved fungal hypothetical proteins (NCU00659.1, MG03673.4, AN4711.2)	one of three or four genes related to conserved fungal hypothetical proteins (NCU00659.1, MG03673.4, AN4711.2)|conserved fungal hypothetical protein		5							
237561	Candida albicans SC5314	3647217	0	discontinued	HWH2	CaO19.8719	one of three or four genes related to conserved fungal hypothetical proteins (NCU00659.1, MG03673.4, AN4711.2)	one of three or four genes related to conserved fungal hypothetical proteins (NCU00659.1, MG03673.4, AN4711.2)|conserved fungal hypothetical protein		5							
237561	Candida albicans SC5314	3647216	0	discontinued	CaO19.8718	CaO19.8718	low complexity orf with weak similarity to internal portion of S. pombe SPAPB1E7.04c	low complexity orf with weak similarity to internal portion of S. pombe SPAPB1E7.04c|hypothetical protein		5							
237561	Candida albicans SC5314	3647215	0	discontinued	CaO19.8717	CaO19.8717	C terminal fragment of allelic CaP19.1119, MTR10 karyopherin-like protein	C terminal fragment of allelic CaP19.1119, MTR10 karyopherin-like protein|potential importin Mtr10p fragment		5							
237561	Candida albicans SC5314	3647214	0	discontinued	MTR10	CaO19.8716	N terminal fragment of allelic CaP19.1119, MTR10 karyopherin-like protein	N terminal fragment of allelic CaP19.1119, MTR10 karyopherin-like protein|potential importin Mtr10p fragment		5							
237561	Candida albicans SC5314	3647213	0	discontinued	CaO19.8715	CaO19.8715	hypothetical protein			5							
237561	Candida albicans SC5314	3647212	0	discontinued	HAM1	CaO19.8705	controls 6-N-hydroxylaminopurine sensitivity	controls 6-N-hydroxylaminopurine sensitivity|hypothetical protein		5							
237561	Candida albicans SC5314	3647211	0	discontinued	CaO19.8704	CaO19.8704	similar to S. cerevisiae YDL173W; low complexity orf	similar to S. cerevisiae YDL173W|low complexity orf|hypothetical protein		5							
237561	Candida albicans SC5314	3647210	0	discontinued	CaO19.8703	CaO19.8703	hypothetical protein			5							
237561	Candida albicans SC5314	3647209	0	discontinued	CaO19.8702	CaO19.8702	hypothetical protein			5							
